date,link,title
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4569123338.html,Between the sheets - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4569001655.html,In Marquette for a few days looking to have some  fun - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568921990.html,mwm seeking same - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568889931.html,Looking for under 40 fit host. - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568887138.html,im back - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4557749848.html,looking to give head tonight..:) - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4525323737.html,Looking to suck on your Banana:) - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4524178082.html,Looking for a young horny dude to suck off - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568754203.html,Non complicated - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568695895.html,2trac - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568648092.html,horny at hotel room lets have fun - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568643271.html,fuck buddy - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568623427.html,looking for a cd or femm bottom - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559946382.html,looking for some nsa black cock - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559831522.html,NSA/FWB ? - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559802000.html,Need a chubby or bbw woman - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559766462.html,Looking for 18-25 - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559722485.html,suck or fuck - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559739150.html,Hotel fuck. marinette or menomenie - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559695724.html,skandia park and ride - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559561440.html,Alone and that should change - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559542368.html,I need to cum  - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559476088.html,"Looking for my pet bitch, NSA, Discreet - m4w"
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559454511.html,Couple in town - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559450411.html,Looking for fun - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559320880.html,i wanna deepthrout a hard dick - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559273570.html,anybody with a big dick want a blowjob? - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4515028734.html,Looking for FWB in Ontonagon - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4552864820.html,Looking to please a lady - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559179839.html,private discrete fun - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4559091873.html,Wanna ride it? - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551999182.html,Any older dudes (50+) from out of town need a blow? - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551978939.html,Something New - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4547474604.html,Show this cowboy how to ride - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551955828.html,fat bottom for older/fat top - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551948434.html,I want to eat your Pussy! - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551901994.html, daddy type looking for  home massage - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551884954.html,want to have nsa fucking fun - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551880310.html,Strapped - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551762127.html,dick b4 street dance - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551652779.html,Visitor looking to suck :) - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551620942.html,need to give head - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551523908.html,Big Box Store - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4521924714.html,looking for ongoing fwb - w4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551076866.html,F or M to take my load - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4551037492.html,Funn kind of fun - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4551004294.html,"Thursday, Friday, Saturday - m4m"
"Thu 03 Jul,Wed 02 Jul",/cas/4550968543.html,watchin porn and ready to expolde or service - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4511967449.html,4th of July Camping - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4550904317.html,puppy love - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556131178.html,young and looking to laid! - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556123275.html,jerking you - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556111784.html,In Mqt mid afternoons - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556095069.html,Needed Stress Relief  - w4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4571508305.html,traveling north from crivitz - m4m
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4614132579.html,Seeking the best Bj giver in town  - m4w
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4614036354.html,Discipline my wife - mw4w
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4614029530.html,Giveing this a nother try - m4m
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4613838679.html,Tall biker passing through - m4t
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4613825626.html,Tall biker passing through... - m4w
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4613820905.html,All Night Fun - m4t
"Wed 13 Aug,Tue 12 Aug,Mon 11 Aug",/cas/4613708225.html,At your service - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590272481.html,massage with happy ending
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590339146.html,need a man with a firm hand - w4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590358339.html,smoke a cock for some smoke - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4547989738.html,Generous retiree Looking for a young lady  - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590352442.html,Summer Fun - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4548214300.html,jerk and suck you  - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4543364841.html,Looking for cock and cum - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590159011.html,MQT.. looking for a nice cock to suck - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4590100115.html,Looking for a girl that would watch me jack off give u new high heels - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589944864.html,I need a load - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4588619953.html,Boat Launch Hookup - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594717062.html,Bi curious hookup today only! - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594573084.html,"looking for m, f or mf for a fun time - m4m"
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594550701.html,hung sexy man looking for you - m4w
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594431774.html,Your bed - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594427642.html,nice bubble butt lookin to get fucked - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594332515.html,Sucking cock! - m4m
"Fri 01 Aug,Thu 31 Jul,Wed 30 Jul",/cas/4594208215.html,any tops looking right now? - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587827749.html,Free blowjob or hand job  - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587814719.html,"fwb, may be more - m4w"
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587812157.html,Lookin 4 BBC HOUGHTON AREA - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4567313351.html,Looking in gladstone - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587779352.html,looking for threesome in my motel tonight  - m4mw
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587728657.html,Masturbate Together - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587692646.html,Too bored for wild side - mw4mw
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587689088.html,Horny??????? - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587670092.html,tonight anyone?funn - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587663353.html,Fun DT-CLUB-KBC-DOUGHOUSE  - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582986647.html,younger looking for local older - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582975301.html,in need of petite women 4 nsa sex and 420  friendly - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582863793.html,i just need sex! - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582860728.html,Mutual oral - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582855408.html,Big booty - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582783906.html,young guys bj - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4567646893.html,Discreet blowjob  - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4537473737.html,Here's What I'm Thinking... - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4549007953.html,Happy Endings Guaranteed!  - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4578173140.html,"Good looking guy with 7.5"" uncut  - m4mw"
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582678636.html,make me cum  - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582674757.html,Looking for fun this weekend - w4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582654153.html,Mutual bj - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582608486.html,Over 35 under 55 kewadin casino now - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582566599.html,curious - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582456874.html,Hard cocks or soft pussies... - m4mw
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582341214.html,looking to have a swinger party - mw4mw
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4571236738.html,Looking a open bbw for open pleasure - mw4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4571050988.html,Discrete Fun Only - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4577871554.html,I will suck your cock. Clean and discrete! - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4545163730.html,Share some dick w/me? OR?? - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4574137317.html,"27, Blue eyes, Tattoo, loves 4Play - m4w"
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4577549542.html,Any big thick cock around to help me with my wife? :)  - mw4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4549380503.html,Hey BBW who wants to be eaten.  - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4561797855.html,Want to have a great time? - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4568025076.html,Looking for for a woman who loves to be eaten. - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4577253797.html,Free pair of new high heels and pink nitty for a hj - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4569830635.html,Right now - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4577143925.html,young fit and ready - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4520142278.html,no recip needed - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563539767.html,can i use this on u - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4519989114.html,looking for now...give hj or b j - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563454206.html,Looking for a Country Girl - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4517450713.html,Looking for NSA  - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563405887.html,Party next weekend during off-road races  - mw4mw
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563251602.html,sucking cock and need to be fucked - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563248479.html,vers looking for fun tonight - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563247918.html,looking to jerk off with a buddy watchin straight porn - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563209193.html,Friday CD fun! - m4t
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563142838.html,travelling UP this weekend/nsa fun can get a room - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563079329.html,Bunner or banger - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563092693.html,Tap this! - w4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4547455684.html,Can we be very close friends? - w4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4563008697.html,Morning blow - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562838279.html,storms make me horny - w4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562898518.html,Man or woman now - m4mw
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562844636.html,Creampies - mw4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568526754.html,lets play - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568509538.html,couples for nice guy with bigger uncut cock - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568499617.html,later tonight - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4533172278.html,Does kinky or BDSM catch your eye? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558849570.html,Any girls want to burn some tree and suck some dick? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558894586.html,420 girl for trade xxx - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558894590.html,Looking for young cock to suck - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558871686.html,Any cute girl or girls want to get drunk and stoned as shit tonight? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558847338.html,First time - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558805005.html,needing busty bbw... - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558721740.html,could use a spark - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550912638.html,young and need help
"Thu 03 Jul,Wed 02 Jul",/cas/4550849518.html,lookin to such first cock.. - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4550826304.html,420 fun and sex - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550823656.html,Controlling Women? - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550821675.html,i want a submissive slut - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550792099.html,Looking for slim bottom to host - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4550718834.html,Long weekend! - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550715420.html,19 m looking for some fun  - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4523448616.html,generous guy and can host at motel - m4mw
"Thu 03 Jul,Wed 02 Jul",/cas/4539947875.html,Looking to Ride? - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550509149.html,In town tonight - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550497254.html,now - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4550212193.html,cpl looking for big cocks for her - mw4m
"Thu 03 Jul,Wed 02 Jul",/cas/4550128380.html,Kayak bud/FWB?????? - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4500973863.html,Casino encounter - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4550104879.html,Looking for older women that want to be pleased - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556071544.html,passing thru eske can't host - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556041441.html,Daddy is staying at the casino on Monday - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4522224044.html,Rainy Sunday Funday - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556021369.html,NSA discreet fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4556014898.html,Looking for a submissive girl - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555890081.html,I want to suck a hard hung cock - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555928243.html,Looking for FWB - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4535071939.html,Some afternoon fun! - m4mw
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555840900.html,Come suck me off - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555806289.html,Any real women out there that wanna hook up - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589956000.html,curious.. help fulfill my fantasy - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4566731927.html,"Sunday Funday! Young stud traveling, looking for fun! - m4w"
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589852463.html,looking now. Sunday fun - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589825011.html,nsa fun with married daddy - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589780160.html,suck n fuck? - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589742280.html,BBW looking for Occational Fun - w4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589600934.html,2 hot mouths - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4582273854.html,Jo/Hj/Bj - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589638465.html,great sex - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589625162.html,are you creamy - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589613539.html,420 vacation fun
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4557062741.html,Married & NSA - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589514324.html,looking for a woman w/ beaver pelt for sale  - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4544521277.html,Looking to Suck You 18-45 - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4566320453.html,jerk off to you - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4551716293.html,cruising Houghton county - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587624570.html,Looking for NSA Very Busty...  Any age.... - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587614978.html,looking for fun - mw4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4552214709.html,tanning on a secluded beach - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582232364.html,NSA - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582228618.html,New to the area - w4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582197127.html,Seeking fun for tonight - mw4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582108286.html,massage wanted - m4mw
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581993954.html,prostate massage - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4582017213.html,Looking for a dinner date - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581895920.html,Older sucker - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581884435.html,hello in the soo - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4570507064.html,23 Yo straight male looking for some 3 way fun.  - m4mw
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581819628.html,Let me fuck you and eat the creampies... three times. Tuesday night - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581709635.html,Fuck buddy - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570998397.html,first-time mutual - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570942695.html,I love tits!! - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570876195.html,gulliver couple - m4mw
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4546949379.html,looking for some fun tonight - mw4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570730801.html,"discrete, fun - m4m"
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570720723.html,bbw  - w4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570719311.html,looking for a cock to load me up - w4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570545000.html,looking in soo michigan49783 - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4558298833.html,Looking for discrete - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570522420.html,Need cum? - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570510037.html,still looking to trick wife - mw4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570459787.html,Sucking your hard cock now - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570392024.html,slave wanted - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570388273.html,slave wanted - mw4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570251563.html,ISO Smooth Guy - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4570071100.html,"Guy time, Menominee to Trenary - m4m"
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4564270504.html,in need of dick! - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4560491924.html,"Discrete, Down Low, Out of Towners - m4m"
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576944180.html,Looking for a woman - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576843746.html,drinks 420 maybe more - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562822606.html,do you have the balls?  - m4mm
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4517113037.html,get u off tonight - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4514944084.html,Looking for Pervs :) - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562765742.html,Looking For A Fun Time - mw4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4530004228.html,Looking for a fun couple - m4mw
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4559008026.html,M28 traveler - m4m
